shipment_id,supplier_id,product_id,shipment_date,expected_arrival,actual_arrival,shipment_quantity,shipment_status,product_name,category,unit_price,product_supplier_id,supplier_name,city,lead_time,rating,inventory_id,warehouse,stock_quantity,last_updated,disruption_id,disruption_type,severity,description,reported_date,decision_id,recommended_action,action_taken,decision_date,outcome_id,outcome_status,delay_days,cost_change,remarks,lead_time_category,cost_impact,delivery_delay,supplier_avg_delay,shipment_month,shipment_year,shipment_quarter,shipment_weekday,is_delayed,delay_category,high_severity,large_shipment,inventory_status,shipment_value
3528,3,92,2025-12-14,2025-12-22,2025-12-27,289,In Transit,Architecto Product,Furniture,4826.14,10,"Balan, Virk and Mangal",Bangalore,3.73,4.49,92,Mumbai Warehouse,215,2026-07-07,,,,,,,,,,,,,,,Fast,No Cost,5,1.595,December,2025,4,Sunday,1,Major Delay,0,1,Medium,1394754.4600000002
3529,9,136,2026-04-18,2026-04-20,2026-04-23,316,Delivered,Facilis Product,Groceries,4154.63,13,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,136,Bangalore Warehouse,943,2026-07-08,,,,,,,,,,,,,,,Average,No Cost,3,1.3277310924369747,April,2026,2,Saturday,1,Minor Delay,0,1,High,1312863.08
3530,16,7,2026-02-09,2026-02-17,2026-02-15,38,Delivered,Expedita Product,Furniture,1401.54,17,Handa-Manda,Vijayanagaram,8.66,4.77,7,Delhi Warehouse,512,2026-06-28,560.0,Machine Failure,High,Quod quisquam veritatis excepturi molestias eos labore consequatur.,2026-06-16,560.0,Switch Supplier,Approved,2026-06-27,560.0,Failed,6.0,4547.13,Cost increased,Average,Medium,-2,1.4335260115606936,February,2026,1,Monday,0,On Time,1,0,High,53258.52
3531,2,120,2026-02-04,2026-02-10,2026-02-14,345,Delivered,Magnam Product,Electronics,3329.48,19,Gour Ltd,Bhilwara,8.05,3.83,120,Bangalore Warehouse,996,2026-07-07,219.0,Supplier Delay,Medium,Dolorem vel enim cum.,2026-03-15,219.0,Expedite Shipment,Rejected,2025-09-29,219.0,Failed,3.0,3430.75,Minor delay occurred,Average,Medium,4,1.4691943127962086,February,2026,1,Wednesday,1,Major Delay,0,1,High,1148670.6
3532,7,20,2025-09-08,2025-09-13,2025-09-16,386,Delivered,Laborum Product,Electronics,563.85,5,Wali PLC,Khandwa,2.76,4.43,20,Bangalore Warehouse,426,2026-07-15,,,,,,,,,,,,,,,Fast,No Cost,3,1.4314720812182742,September,2025,3,Monday,1,Minor Delay,0,1,High,217646.1
3533,20,29,2024-11-05,2024-11-12,2024-11-14,179,Delivered,Architecto Product,Furniture,4183.31,3,Chakraborty-Sengupta,Malda,5.0,3.56,29,Chennai Warehouse,981,2026-06-27,,,,,,,,,,,,,,,Fast,No Cost,2,1.3526570048309179,November,2024,4,Tuesday,1,Minor Delay,0,0,High,748812.4900000001
3534,6,146,2025-08-23,2025-08-31,2025-09-04,166,Delivered,Minus Product,Furniture,4540.31,18,Bhavsar-Sampath,Bangalore,2.52,3.72,146,Delhi Warehouse,858,2026-06-21,150.0,Transport Strike,Low,Odit laboriosam ea odit.,2025-11-25,150.0,Change Transport Route,Implemented,2025-12-28,150.0,Partially Resolved,15.0,14508.23,Minor delay occurred,Fast,High,4,1.5972222222222223,August,2025,3,Saturday,1,Major Delay,0,0,High,753691.4600000001
3535,10,149,2024-07-29,2024-08-06,2024-08-11,440,Delayed,Asperiores Product,Groceries,2199.52,9,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,149,Chennai Warehouse,331,2026-07-13,,,,,,,,,,,,,,,Fast,No Cost,5,1.8480392156862746,July,2024,3,Monday,1,Major Delay,0,1,High,967788.8
3536,7,109,2025-09-05,2025-09-12,2025-09-15,230,Delayed,Beatae Product,Automotive,1167.1,12,Wali PLC,Khandwa,2.76,4.43,109,Mumbai Warehouse,573,2026-06-17,,,,,,,,,,,,,,,Fast,No Cost,3,1.4314720812182742,September,2025,3,Friday,1,Minor Delay,0,0,High,268433.0
3537,14,16,2024-10-17,2024-10-27,2024-10-31,250,Cancelled,Vel Product,Medical,4239.68,2,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,16,Hyderabad Warehouse,928,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,4,1.6612021857923498,October,2024,4,Thursday,1,Major Delay,0,0,High,1059920.0
3538,16,115,2025-12-31,2026-01-02,2026-01-05,303,Delivered,Accusamus Product,Clothing,1194.04,7,Handa-Manda,Vijayanagaram,8.66,4.77,115,Chennai Warehouse,832,2026-06-27,,,,,,,,,,,,,,,Average,No Cost,3,1.4335260115606936,December,2025,4,Wednesday,1,Minor Delay,0,1,High,361794.12
3539,19,98,2024-08-08,2024-08-11,2024-08-15,311,Delivered,Quae Product,Clothing,2022.11,14,"Nagar, Hari and Chada",Munger,9.42,4.61,98,Hyderabad Warehouse,832,2026-07-05,,,,,,,,,,,,,,,Average,No Cost,4,1.51131221719457,August,2024,3,Thursday,1,Major Delay,0,1,High,628876.21
3540,15,141,2024-08-26,2024-08-31,2024-08-29,129,Delivered,Provident Product,Automotive,4798.63,6,Sastry and Sons,Haldia,5.45,4.34,141,Delhi Warehouse,291,2026-07-10,,,,,,,,,,,,,,,Average,No Cost,-2,1.4691943127962086,August,2024,3,Monday,0,On Time,0,0,Medium,619023.27
3541,2,87,2025-02-03,2025-02-09,2025-02-14,464,In Transit,Vitae Product,Clothing,4295.55,19,Gour Ltd,Bhilwara,8.05,3.83,87,Delhi Warehouse,423,2026-06-26,,,,,,,,,,,,,,,Average,No Cost,5,1.4691943127962086,February,2025,1,Monday,1,Major Delay,0,1,High,1993135.2000000002
3542,2,129,2026-01-27,2026-02-06,2026-02-07,496,Delivered,Repellat Product,Clothing,772.83,16,Gour Ltd,Bhilwara,8.05,3.83,129,Bangalore Warehouse,81,2026-07-01,418.0,Supplier Delay,Medium,Quidem magnam exercitationem odio molestias.,2026-02-16,418.0,Increase Safety Stock,Approved,2026-04-07,418.0,Failed,9.0,12146.12,Shipment rerouted,Average,High,1,1.4691943127962086,January,2026,1,Tuesday,1,Minor Delay,0,1,Low,383323.68
3542,2,129,2026-01-27,2026-02-06,2026-02-07,496,Delivered,Repellat Product,Clothing,772.83,16,Gour Ltd,Bhilwara,8.05,3.83,129,Bangalore Warehouse,81,2026-07-01,590.0,Machine Failure,High,Vel quis harum vitae.,2025-09-12,590.0,Increase Safety Stock,Approved,2025-09-29,590.0,Failed,13.0,2246.79,Issue resolved successfully,Average,Medium,1,1.4691943127962086,January,2026,1,Tuesday,1,Minor Delay,1,1,Low,383323.68
3543,13,65,2025-02-18,2025-02-20,2025-02-24,269,Delivered,Ut Product,Groceries,3277.06,2,"Borah, Gill and Varma",Dehri,6.15,3.78,65,Delhi Warehouse,911,2026-07-06,,,,,,,,,,,,,,,Average,No Cost,4,1.5668449197860963,February,2025,1,Tuesday,1,Major Delay,0,1,High,881529.14
3544,17,150,2026-06-22,2026-06-27,2026-07-01,135,In Transit,Harum Product,Furniture,1928.91,14,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,150,Bangalore Warehouse,533,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,4,1.795,June,2026,2,Monday,1,Major Delay,0,0,High,260402.85
3545,10,9,2026-06-24,2026-07-03,2026-07-08,28,Cancelled,Alias Product,Groceries,1305.18,16,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,9,Mumbai Warehouse,917,2026-07-04,,,,,,,,,,,,,,,Fast,No Cost,5,1.8480392156862746,June,2026,2,Wednesday,1,Major Delay,0,0,High,36545.04
3546,4,26,2025-04-29,2025-05-09,2025-05-13,188,Delivered,Ducimus Product,Medical,488.37,16,Rajagopal-Jayaraman,Jalna,1.0,3.51,26,Mumbai Warehouse,280,2026-07-04,,,,,,,,,,,,,,,Fast,No Cost,4,1.5989304812834224,April,2025,2,Tuesday,1,Major Delay,0,0,Medium,91813.56
3547,20,74,2025-03-08,2025-03-14,2025-03-16,348,Cancelled,Cum Product,Clothing,3762.37,5,Chakraborty-Sengupta,Malda,5.0,3.56,74,Hyderabad Warehouse,592,2026-06-21,,,,,,,,,,,,,,,Fast,No Cost,2,1.3526570048309179,March,2025,1,Saturday,1,Minor Delay,0,1,High,1309304.76
3548,6,17,2025-01-12,2025-01-19,2025-01-18,428,Cancelled,Veniam Product,Clothing,2682.42,6,Bhavsar-Sampath,Bangalore,2.52,3.72,17,Bangalore Warehouse,243,2026-07-06,,,,,,,,,,,,,,,Fast,No Cost,-1,1.5972222222222223,January,2025,1,Sunday,0,On Time,0,1,Medium,1148075.76
3549,11,18,2025-07-25,2025-08-03,2025-08-01,497,In Transit,Commodi Product,Electronics,2870.64,11,Banerjee Group,Alappuzha,8.52,4.3,18,Mumbai Warehouse,611,2026-06-21,,,,,,,,,,,,,,,Average,No Cost,-2,1.3842592592592593,July,2025,3,Friday,0,On Time,0,1,High,1426708.0799999998
3550,5,148,2026-05-03,2026-05-12,2026-05-14,214,Delayed,Saepe Product,Groceries,920.71,10,Chander-Sibal,Kochi,6.81,4.37,148,Delhi Warehouse,944,2026-06-16,279.0,Supplier Delay,Medium,Adipisci commodi qui fugiat doloremque molestias dolore.,2026-02-08,279.0,Switch Supplier,Pending,2025-08-20,279.0,Partially Resolved,12.0,5386.64,Minor delay occurred,Average,High,2,1.7407407407407407,May,2026,2,Sunday,1,Minor Delay,0,0,High,197031.94
3551,2,110,2025-10-12,2025-10-21,2025-10-20,472,Delayed,Assumenda Product,Furniture,4904.71,9,Gour Ltd,Bhilwara,8.05,3.83,110,Chennai Warehouse,817,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,-1,1.4691943127962086,October,2025,4,Sunday,0,On Time,0,1,High,2315023.12
3552,13,57,2026-04-14,2026-04-18,2026-04-20,397,In Transit,Distinctio Product,Automotive,863.84,19,"Borah, Gill and Varma",Dehri,6.15,3.78,57,Hyderabad Warehouse,848,2026-06-28,,,,,,,,,,,,,,,Average,No Cost,2,1.5668449197860963,April,2026,2,Tuesday,1,Minor Delay,0,1,High,342944.48000000004
3553,16,79,2025-07-24,2025-08-01,2025-08-02,305,Delivered,Officiis Product,Automotive,3036.4,6,Handa-Manda,Vijayanagaram,8.66,4.77,79,Bangalore Warehouse,898,2026-06-30,378.0,Transport Strike,Low,Possimus soluta distinctio incidunt incidunt.,2025-12-19,378.0,Change Transport Route,Approved,2025-10-14,378.0,Partially Resolved,0.0,5835.23,Minor delay occurred,Average,High,1,1.4335260115606936,July,2025,3,Thursday,1,Minor Delay,0,1,High,926102.0
3554,20,108,2026-05-20,2026-05-25,2026-05-24,449,Cancelled,Debitis Product,Automotive,3133.95,9,Chakraborty-Sengupta,Malda,5.0,3.56,108,Hyderabad Warehouse,767,2026-07-07,,,,,,,,,,,,,,,Fast,No Cost,-1,1.3526570048309179,May,2026,2,Wednesday,0,On Time,0,1,High,1407143.5499999998
3555,9,141,2024-11-11,2024-11-14,2024-11-13,111,Delayed,Provident Product,Automotive,4798.63,6,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,141,Delhi Warehouse,291,2026-07-10,,,,,,,,,,,,,,,Average,No Cost,-1,1.3277310924369747,November,2024,4,Monday,0,On Time,0,0,Medium,532647.93
3556,16,103,2026-05-26,2026-06-02,2026-06-06,336,Delayed,Sunt Product,Furniture,3330.94,12,Handa-Manda,Vijayanagaram,8.66,4.77,103,Chennai Warehouse,485,2026-07-13,,,,,,,,,,,,,,,Average,No Cost,4,1.4335260115606936,May,2026,2,Tuesday,1,Major Delay,0,1,High,1119195.84
3557,2,140,2025-01-30,2025-02-02,2025-02-04,126,Delivered,Recusandae Product,Groceries,2705.55,15,Gour Ltd,Bhilwara,8.05,3.83,140,Hyderabad Warehouse,927,2026-06-18,,,,,,,,,,,,,,,Average,No Cost,2,1.4691943127962086,January,2025,1,Thursday,1,Minor Delay,0,0,High,340899.30000000005
3558,2,114,2025-11-28,2025-12-04,2025-12-08,234,Delivered,Dicta Product,Clothing,1943.15,20,Gour Ltd,Bhilwara,8.05,3.83,114,Hyderabad Warehouse,822,2026-07-08,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,November,2025,4,Friday,1,Major Delay,0,0,High,454697.10000000003
3559,2,47,2024-07-19,2024-07-25,2024-07-29,126,Delayed,Impedit Product,Clothing,4282.54,1,Gour Ltd,Bhilwara,8.05,3.83,47,Chennai Warehouse,913,2026-06-30,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,July,2024,3,Friday,1,Major Delay,0,0,High,539600.04
3560,18,108,2025-09-28,2025-10-03,2025-10-08,49,Cancelled,Debitis Product,Automotive,3133.95,9,Raju and Sons,Etawah,3.81,4.27,108,Hyderabad Warehouse,767,2026-07-07,,,,,,,,,,,,,,,Fast,No Cost,5,1.9109947643979057,September,2025,3,Sunday,1,Major Delay,0,0,High,153563.55
3561,2,39,2024-10-18,2024-10-21,2024-10-23,29,Cancelled,Amet Product,Automotive,1228.36,6,Gour Ltd,Bhilwara,8.05,3.83,39,Chennai Warehouse,720,2026-07-10,,,,,,,,,,,,,,,Average,No Cost,2,1.4691943127962086,October,2024,4,Friday,1,Minor Delay,0,0,High,35622.439999999995
3562,11,103,2025-11-23,2025-11-26,2025-11-30,110,In Transit,Sunt Product,Furniture,3330.94,12,Banerjee Group,Alappuzha,8.52,4.3,103,Chennai Warehouse,485,2026-07-13,,,,,,,,,,,,,,,Average,No Cost,4,1.3842592592592593,November,2025,4,Sunday,1,Major Delay,0,0,High,366403.4
3563,9,100,2026-06-10,2026-06-18,2026-06-21,61,Delayed,Fugit Product,Clothing,465.64,12,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,100,Bangalore Warehouse,276,2026-06-20,,,,,,,,,,,,,,,Average,No Cost,3,1.3277310924369747,June,2026,2,Wednesday,1,Minor Delay,0,0,Medium,28404.04
3564,12,104,2024-12-04,2024-12-14,2024-12-19,490,In Transit,Laboriosam Product,Clothing,2160.36,3,Thakur and Sons,Kanpur,5.83,3.5,104,Delhi Warehouse,338,2026-06-24,,,,,,,,,,,,,,,Average,No Cost,5,1.5613207547169812,December,2024,4,Wednesday,1,Major Delay,0,1,High,1058576.4000000001
3565,12,61,2025-11-09,2025-11-19,2025-11-23,430,Cancelled,Eveniet Product,Furniture,3258.29,8,Thakur and Sons,Kanpur,5.83,3.5,61,Mumbai Warehouse,725,2026-06-20,,,,,,,,,,,,,,,Average,No Cost,4,1.5613207547169812,November,2025,4,Sunday,1,Major Delay,0,1,High,1401064.7
3566,10,71,2025-03-26,2025-03-31,2025-03-30,481,Cancelled,Aperiam Product,Clothing,4446.27,15,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,71,Delhi Warehouse,179,2026-07-05,,,,,,,,,,,,,,,Fast,No Cost,-1,1.8480392156862746,March,2025,1,Wednesday,0,On Time,0,1,Medium,2138655.87
3567,2,116,2026-06-27,2026-07-03,2026-07-07,475,Delayed,Architecto Product,Groceries,763.04,10,Gour Ltd,Bhilwara,8.05,3.83,116,Bangalore Warehouse,102,2026-07-04,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,June,2026,2,Saturday,1,Major Delay,0,1,Medium,362444.0
3568,18,66,2025-07-12,2025-07-19,2025-07-24,448,Cancelled,Quas Product,Groceries,4225.31,19,Raju and Sons,Etawah,3.81,4.27,66,Bangalore Warehouse,853,2026-06-19,,,,,,,,,,,,,,,Fast,No Cost,5,1.9109947643979057,July,2025,3,Saturday,1,Major Delay,0,1,High,1892938.8800000001
3569,18,32,2025-02-18,2025-02-25,2025-02-24,429,Cancelled,Quis Product,Groceries,4929.24,1,Raju and Sons,Etawah,3.81,4.27,32,Mumbai Warehouse,715,2026-07-01,,,,,,,,,,,,,,,Fast,No Cost,-1,1.9109947643979057,February,2025,1,Tuesday,0,On Time,0,1,High,2114643.96
3570,17,27,2025-03-27,2025-04-01,2025-04-06,368,Cancelled,Vero Product,Furniture,4788.07,19,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,27,Delhi Warehouse,91,2026-07-05,,,,,,,,,,,,,,,Average,No Cost,5,1.795,March,2025,1,Thursday,1,Major Delay,0,1,Low,1762009.7599999998
3571,17,134,2025-12-26,2026-01-02,2026-01-02,86,Delivered,Eligendi Product,Automotive,3447.14,10,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,134,Hyderabad Warehouse,699,2026-07-02,,,,,,,,,,,,,,,Average,No Cost,0,1.795,December,2025,4,Friday,0,On Time,0,0,High,296454.04
3572,13,84,2025-04-06,2025-04-14,2025-04-19,54,Delivered,Ab Product,Clothing,1108.56,18,"Borah, Gill and Varma",Dehri,6.15,3.78,84,Bangalore Warehouse,80,2026-06-28,,,,,,,,,,,,,,,Average,No Cost,5,1.5668449197860963,April,2025,2,Sunday,1,Major Delay,0,0,Low,59862.24
3573,9,128,2025-05-17,2025-05-27,2025-05-26,357,Cancelled,Non Product,Clothing,4746.22,5,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,128,Hyderabad Warehouse,464,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,-1,1.3277310924369747,May,2025,2,Saturday,0,On Time,0,1,High,1694400.54
3574,4,122,2025-11-16,2025-11-24,2025-11-23,182,Cancelled,Expedita Product,Electronics,1957.13,8,Rajagopal-Jayaraman,Jalna,1.0,3.51,122,Delhi Warehouse,394,2026-07-14,,,,,,,,,,,,,,,Fast,No Cost,-1,1.5989304812834224,November,2025,4,Sunday,0,On Time,0,0,High,356197.66000000003
3575,1,13,2025-07-08,2025-07-10,2025-07-09,359,Cancelled,Reiciendis Product,Automotive,3971.98,6,"Balasubramanian, Gara and Memon",Nadiad,5.69,4.88,13,Mumbai Warehouse,352,2026-07-10,,,,,,,,,,,,,,,Average,No Cost,-1,1.427027027027027,July,2025,3,Tuesday,0,On Time,0,1,High,1425940.82
3576,16,98,2025-05-03,2025-05-08,2025-05-10,405,Delayed,Quae Product,Clothing,2022.11,14,Handa-Manda,Vijayanagaram,8.66,4.77,98,Hyderabad Warehouse,832,2026-07-05,,,,,,,,,,,,,,,Average,No Cost,2,1.4335260115606936,May,2025,2,Saturday,1,Minor Delay,0,1,High,818954.5499999999
3577,15,49,2024-09-11,2024-09-15,2024-09-18,263,Cancelled,Alias Product,Furniture,4769.64,3,Sastry and Sons,Haldia,5.45,4.34,49,Bangalore Warehouse,842,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,3,1.4691943127962086,September,2024,3,Wednesday,1,Minor Delay,0,1,High,1254415.32
3578,13,121,2024-10-02,2024-10-09,2024-10-14,500,Delivered,Veniam Product,Furniture,3093.62,19,"Borah, Gill and Varma",Dehri,6.15,3.78,121,Bangalore Warehouse,683,2026-06-20,,,,,,,,,,,,,,,Average,No Cost,5,1.5668449197860963,October,2024,4,Wednesday,1,Major Delay,0,1,High,1546810.0
3579,15,28,2026-05-21,2026-05-27,2026-05-31,68,Delayed,Quidem Product,Groceries,4168.94,2,Sastry and Sons,Haldia,5.45,4.34,28,Hyderabad Warehouse,118,2026-06-24,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,May,2026,2,Thursday,1,Major Delay,0,0,Medium,283487.92
3580,7,38,2025-08-19,2025-08-24,2025-08-29,154,In Transit,Laborum Product,Groceries,3934.86,13,Wali PLC,Khandwa,2.76,4.43,38,Mumbai Warehouse,317,2026-07-03,,,,,,,,,,,,,,,Fast,No Cost,5,1.4314720812182742,August,2025,3,Tuesday,1,Major Delay,0,0,High,605968.4400000001
3581,2,138,2025-06-22,2025-06-28,2025-07-02,181,Delivered,Commodi Product,Groceries,4831.21,4,Gour Ltd,Bhilwara,8.05,3.83,138,Bangalore Warehouse,589,2026-06-20,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,June,2025,2,Sunday,1,Major Delay,0,0,High,874449.01
3582,4,132,2024-07-28,2024-08-04,2024-08-05,177,In Transit,Quisquam Product,Groceries,1498.72,7,Rajagopal-Jayaraman,Jalna,1.0,3.51,132,Mumbai Warehouse,860,2026-07-05,,,,,,,,,,,,,,,Fast,No Cost,1,1.5989304812834224,July,2024,3,Sunday,1,Minor Delay,0,0,High,265273.44
3583,16,12,2024-10-02,2024-10-06,2024-10-05,313,Delayed,Fugit Product,Clothing,1357.85,15,Handa-Manda,Vijayanagaram,8.66,4.77,12,Hyderabad Warehouse,878,2026-06-22,203.0,Traffic,High,In est delectus odit dicta sunt totam.,2025-10-09,203.0,Change Transport Route,Rejected,2025-07-26,203.0,Partially Resolved,7.0,14501.24,Issue resolved successfully,Average,High,-1,1.4335260115606936,October,2024,4,Wednesday,0,On Time,1,1,High,425007.05
3584,13,1,2025-09-30,2025-10-02,2025-10-05,141,Delayed,Sint Product,Clothing,2204.33,20,"Borah, Gill and Varma",Dehri,6.15,3.78,1,Mumbai Warehouse,324,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,3,1.5668449197860963,September,2025,3,Tuesday,1,Minor Delay,0,0,High,310810.52999999997
3585,16,101,2024-09-13,2024-09-15,2024-09-13,144,Delivered,Delectus Product,Automotive,1333.96,11,Handa-Manda,Vijayanagaram,8.66,4.77,101,Bangalore Warehouse,654,2026-06-16,,,,,,,,,,,,,,,Average,No Cost,-2,1.4335260115606936,September,2024,3,Friday,0,On Time,0,0,High,192090.24
3586,5,24,2024-11-06,2024-11-12,2024-11-17,61,Cancelled,Dolorem Product,Medical,3211.29,13,Chander-Sibal,Kochi,6.81,4.37,24,Bangalore Warehouse,374,2026-06-27,,,,,,,,,,,,,,,Average,No Cost,5,1.7407407407407407,November,2024,4,Wednesday,1,Major Delay,0,0,High,195888.69
3587,4,7,2024-09-04,2024-09-14,2024-09-14,175,Delayed,Expedita Product,Furniture,1401.54,17,Rajagopal-Jayaraman,Jalna,1.0,3.51,7,Delhi Warehouse,512,2026-06-28,,,,,,,,,,,,,,,Fast,No Cost,0,1.5989304812834224,September,2024,3,Wednesday,0,On Time,0,0,High,245269.5
3588,4,144,2026-07-13,2026-07-18,2026-07-22,31,Delayed,Ipsam Product,Electronics,744.79,2,Rajagopal-Jayaraman,Jalna,1.0,3.51,144,Mumbai Warehouse,720,2026-06-29,,,,,,,,,,,,,,,Fast,No Cost,4,1.5989304812834224,July,2026,3,Monday,1,Major Delay,0,0,High,23088.489999999998
3589,3,31,2026-06-28,2026-07-08,2026-07-12,461,Delivered,Non Product,Groceries,4067.09,17,"Balan, Virk and Mangal",Bangalore,3.73,4.49,31,Mumbai Warehouse,995,2026-06-28,,,,,,,,,,,,,,,Fast,No Cost,4,1.595,June,2026,2,Sunday,1,Major Delay,0,1,High,1874928.49
3590,10,124,2024-08-10,2024-08-14,2024-08-19,215,Delayed,Excepturi Product,Furniture,756.02,2,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,124,Chennai Warehouse,123,2026-07-09,,,,,,,,,,,,,,,Fast,No Cost,5,1.8480392156862746,August,2024,3,Saturday,1,Major Delay,0,0,Medium,162544.3
3591,19,115,2026-05-23,2026-05-27,2026-05-30,48,Cancelled,Accusamus Product,Clothing,1194.04,7,"Nagar, Hari and Chada",Munger,9.42,4.61,115,Chennai Warehouse,832,2026-06-27,,,,,,,,,,,,,,,Average,No Cost,3,1.51131221719457,May,2026,2,Saturday,1,Minor Delay,0,0,High,57313.92
3592,3,75,2025-01-07,2025-01-16,2025-01-20,375,Delayed,Recusandae Product,Automotive,4884.77,14,"Balan, Virk and Mangal",Bangalore,3.73,4.49,75,Chennai Warehouse,450,2026-07-07,,,,,,,,,,,,,,,Fast,No Cost,4,1.595,January,2025,1,Tuesday,1,Major Delay,0,1,High,1831788.7500000002
3593,10,104,2025-05-25,2025-06-04,2025-06-03,483,Cancelled,Laboriosam Product,Clothing,2160.36,3,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,104,Delhi Warehouse,338,2026-06-24,,,,,,,,,,,,,,,Fast,No Cost,-1,1.8480392156862746,May,2025,2,Sunday,0,On Time,0,1,High,1043453.88
3594,7,17,2026-04-26,2026-04-28,2026-05-01,52,Delivered,Veniam Product,Clothing,2682.42,6,Wali PLC,Khandwa,2.76,4.43,17,Bangalore Warehouse,243,2026-07-06,,,,,,,,,,,,,,,Fast,No Cost,3,1.4314720812182742,April,2026,2,Sunday,1,Minor Delay,0,0,Medium,139485.84
3595,11,134,2025-05-09,2025-05-15,2025-05-14,408,Delivered,Eligendi Product,Automotive,3447.14,10,Banerjee Group,Alappuzha,8.52,4.3,134,Hyderabad Warehouse,699,2026-07-02,134.0,Weather,Low,Maxime eius vero officia.,2026-04-25,134.0,Switch Supplier,Implemented,2025-09-05,134.0,Resolved,4.0,-2728.06,Cost increased,Average,Low,-1,1.3842592592592593,May,2025,2,Friday,0,On Time,0,1,High,1406433.1199999999
3596,5,41,2026-06-22,2026-06-25,2026-06-26,495,Delivered,Architecto Product,Furniture,1703.5,1,Chander-Sibal,Kochi,6.81,4.37,41,Hyderabad Warehouse,681,2026-06-26,238.0,Port Congestion,Medium,Vitae perspiciatis cupiditate perferendis molestias ipsam culpa.,2025-08-30,238.0,Increase Safety Stock,Pending,2025-10-10,238.0,Partially Resolved,7.0,6223.56,Minor delay occurred,Average,High,1,1.7407407407407407,June,2026,2,Monday,1,Minor Delay,0,1,High,843232.5
3597,2,46,2026-01-10,2026-01-14,2026-01-15,110,Delayed,Impedit Product,Electronics,1574.36,7,Gour Ltd,Bhilwara,8.05,3.83,46,Chennai Warehouse,372,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,1,1.4691943127962086,January,2026,1,Saturday,1,Minor Delay,0,0,High,173179.59999999998
3598,14,9,2025-08-15,2025-08-18,2025-08-22,179,Delivered,Alias Product,Groceries,1305.18,16,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,9,Mumbai Warehouse,917,2026-07-04,,,,,,,,,,,,,,,Average,No Cost,4,1.6612021857923498,August,2025,3,Friday,1,Major Delay,0,0,High,233627.22
3599,13,2,2025-01-07,2025-01-16,2025-01-19,39,Delivered,Veniam Product,Furniture,880.89,5,"Borah, Gill and Varma",Dehri,6.15,3.78,2,Delhi Warehouse,824,2026-06-22,,,,,,,,,,,,,,,Average,No Cost,3,1.5668449197860963,January,2025,1,Tuesday,1,Minor Delay,0,0,High,34354.71
3600,9,46,2024-11-05,2024-11-10,2024-11-15,264,Delivered,Impedit Product,Electronics,1574.36,7,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,46,Chennai Warehouse,372,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,5,1.3277310924369747,November,2024,4,Tuesday,1,Major Delay,0,1,High,415631.04
3601,6,3,2024-09-26,2024-10-04,2024-10-08,382,Delayed,Iure Product,Medical,1939.35,19,Bhavsar-Sampath,Bangalore,2.52,3.72,3,Mumbai Warehouse,584,2026-07-06,,,,,,,,,,,,,,,Fast,No Cost,4,1.5972222222222223,September,2024,3,Thursday,1,Major Delay,0,1,High,740831.7
3602,14,92,2024-08-31,2024-09-09,2024-09-13,443,Delayed,Architecto Product,Furniture,4826.14,10,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,92,Mumbai Warehouse,215,2026-07-07,,,,,,,,,,,,,,,Average,No Cost,4,1.6612021857923498,August,2024,3,Saturday,1,Major Delay,0,1,Medium,2137980.02
3603,10,64,2026-01-21,2026-01-26,2026-01-30,187,In Transit,Officia Product,Automotive,1852.17,1,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,64,Hyderabad Warehouse,751,2026-06-19,,,,,,,,,,,,,,,Fast,No Cost,4,1.8480392156862746,January,2026,1,Wednesday,1,Major Delay,0,0,High,346355.79000000004
